NORAD_CAT_ID,TLE_LINE1,TLE_LINE2
34870,1 34870U 97051MQ  25146.68914848  .00005347  00000-0  84004-3 0  9998,2 34870  86.3145  45.2939 0019083 159.3266 231.8099 14.72304747860832
34870,1 34870U 97051MQ  25146.68914848  .00005347  00000-0  84004-3 0  9998,2 34870  86.3145  45.2939 0019083 159.3266 231.8099 14.72304747859649
34874,1 34874U 93036ACM 25146.86886803  .00001826  00000-0  63668-3 0  9991,2 34874  74.0397  80.4258 0054567 157.7463 260.4818 14.35195885841769
34882,1 34882U 93036ACV 25146.33107854  .00000593  00000-0  12101-3 0  9990,2 34882  74.0472 248.5985 0082725  67.5224 293.4675 14.61127645859568
34882,1 34882U 93036ACV 25146.33107854  .00000593  00000-0  12101-3 0  9990,2 34882  74.0472 248.5985 0082725  67.5224 293.4675 14.61127645855979
34907,1 34907U 93036ADC 25146.33362964  .00035825  00000-0  29758-2 0  9994,2 34907  73.9907 104.2828 0016785 230.0465 280.6061 14.98473229850298
34907,1 34907U 93036ADC 25146.33362964  .00035825  00000-0  29758-2 0  9994,2 34907  73.9907 104.2828 0016785 230.0465 280.6061 14.98473229849454
34990,1 34990U 93036AFN 25146.58436580  .00000913  00000-0  28716-3 0  9993,2 34990  74.0451 262.1743 0016331  17.1632 343.0073 14.41780008844613
35012,1 35012U 93036AFZ 25146.90800869  .00000413  00000-0  12101-3 0  9996,2 35012  74.0187 124.5992 0081950 312.3466  47.0770 14.45273120846743
35016,1 35016U 93036AGD 25146.89387330  .00000735  00000-0  25146-3 0  9991,2 35016  73.9297 303.0271 0114338 262.3801 252.1755 14.34550836839299
35016,1 35016U 93036AGD 25146.89387330  .00000735  00000-0  25146-3 0  9991,2 35016  73.9297 303.0271 0114338 262.3801 252.1755 14.34550836839165
35020,1 35020U 93036AGH 25146.19050093  .00000485  00000-0  96705-4 0  9994,2 35020  74.0483 222.9596 0091073  28.6295 331.9828 14.62352135853063
35033,1 35033U 93036AGW 25146.40770948  .00001547  00000-0  40816-3 0  9991,2 35033  74.0270 193.1125 0015567 343.6239  16.4416 14.49746817846430
35033,1 35033U 93036AGW 25146.40770948  .00001547  00000-0  40816-3 0  9991,2 35033  74.0270 193.1125 0015567 343.6239  16.4416 14.49746817630239
35037,1 35037U 93036AHA 25146.87560129  .00035476  00000-0  19030-2 0  9995,2 35037  73.9764 204.4517 0019591  33.4008 326.8417 15.14632961856921
35037,1 35037U 93036AHA 25146.87560129  .00035476  00000-0  19030-2 0  9995,2 35037  73.9764 204.4517 0019591  33.4008 326.8417 15.14632961641451
35061,1 35061U 93036AHQ 25146.93018393  .00003201  00000-0  58180-3 0  9991,2 35061  74.0455 330.9127 0043391 135.3857 225.0818 14.65983246857441
35061,1 35061U 93036AHQ 25146.93018393  .00003201  00000-0  58180-3 0  9991,2 35061  74.0455 330.9127 0043391 135.3857 225.0818 14.65983246856451
35089,1 35089U 99025DJR 25146.98340011  .00000817  00000-0  41148-3 0  9991,2 35089  98.5636 163.5076 0026853 282.1479  77.6689 14.18892836580421
35104,1 35104U 99025DKG 25146.29305309  .00000721  00000-0  35772-3 0  9994,2 35104  98.5971 158.6211 0030856   4.5434  14.3869 14.19923956871477
35104,1 35104U 99025DKG 25146.29305309  .00000721  00000-0  35772-3 0  9994,2 35104  98.5971 158.6211 0030856   4.5434  14.3869 14.19923956869227
35109,1 35109U 99025DKM 25146.69577972  .00000337  00000-0  15791-3 0  9992,2 35109  98.6008 141.0876 0152013 252.9118 105.5361 14.20589519856989
35109,1 35109U 99025DKM 25146.69577972  .00000337  00000-0  15791-3 0  9992,2 35109  98.6008 141.0876 0152013 252.9118 105.5361 14.20589519613193
35121,1 35121U 99025DKZ 25146.92082140  .00000127  00000-0  93976-4 0  9999,2 35121  98.3327  26.7321 0156863 304.9554  53.6967 14.04603435582861
35130,1 35130U 99025DLJ 25146.22773603  .00027831  00000-0  41891-2 0  9991,2 35130  99.0489 324.4949 0015214  17.1889 342.9829 14.74309357619416
35135,1 35135U 99025DLP 25146.32041446  .00000897  00000-0  40982-3 0  9994,2 35135  98.5679 160.7186 0083587 145.6822 214.9796 14.22065752849756
35140,1 35140U 99025DLU 25146.69446196  .00000206  00000-0  76539-4 0  9993,2 35140  98.4256 136.6912 0291994 189.2153 170.3598 14.21058262844370
35142,1 35142U 99025DLW 25146.49464508  .00000178  00000-0  16928-3 0  9993,2 35142  99.0328 144.1384 0109261  38.8670 116.4023 13.90375093830484
35142,1 35142U 99025DLW 25146.49464508  .00000178  00000-0  16928-3 0  9993,2 35142  99.0328 144.1384 0109261  38.8670 116.4023 13.90375093829066
35159,1 35159U 99025DMP 25146.14528361  .00004456  00000-0  13658-2 0  9990,2 35159  98.8466 213.6798 0012360  61.2311 328.6629 14.42175931888724
35159,1 35159U 99025DMP 25146.14528361  .00004456  00000-0  13658-2 0  9990,2 35159  98.8466 213.6798 0012360  61.2311 328.6629 14.42175931585874
35167,1 35167U 99025DMX 25146.72283989  .00001843  00000-0  54156-3 0  9993,2 35167  98.4384 145.4938 0234205  75.8873 286.8215 14.30165787869948
35167,1 35167U 99025DMX 25146.72283989  .00001843  00000-0  54156-3 0  9993,2 35167  98.4384 145.4938 0234205  75.8873 286.8215 14.30165787671602
35195,1 35195U 99025DPB 25146.46288858  .00002144  00000-0  48446-3 0  9995,2 35195  98.9884 225.8550 0105142 313.8599  45.3943 14.54092592881690
35195,1 35195U 99025DPB 25146.46288858  .00002144  00000-0  48446-3 0  9995,2 35195  98.9884 225.8550 0105142 313.8599  45.3943 14.54092592880149
35196,1 35196U 99025DPC 25146.81167757  .00001158  00000-0  45668-3 0  9996,2 35196  98.5454 168.9128 0216910 196.3488 341.0770 14.18928805862985
35217,1 35217U 99025DPZ 25146.37296843  .00001906  00000-0  20652-2 0  9996,2 35217 101.8819  20.3374 0304648  38.7181 323.5364 13.56496589585022
35240,1 35240U 99025DQY 25146.58157776  .00003035  00000-0  13915-2 0  9995,2 35240  99.3408  97.1442 0048873   3.3604 356.7891 14.21508882903192
35244,1 35244U 99025DRC 25146.08873362  .00000564  00000-0  36064-3 0  9995,2 35244  98.8592 190.6958 0070951   1.8766 358.2656 14.06209803854453
35244,1 35244U 99025DRC 25146.08873362  .00000564  00000-0  36064-3 0  9995,2 35244  98.8592 190.6958 0070951   1.8766 358.2656 14.06209803630017
35256,1 35256U 79095X   25146.71459846  .00006175  00000-0  19679-2 0  9996,2 35256  81.1844 138.3770 0010604 276.6050  83.3930 14.39688098897023
35256,1 35256U 79095X   25146.71459846  .00006175  00000-0  19679-2 0  9996,2 35256  81.1844 138.3770 0010604 276.6050  83.3930 14.39688098592676
35259,1 35259U 91050N   25146.06501289  .00002705  00000-0  56271-3 0  9996,2 35259  98.5263 175.7644 0014676 349.0241  65.4365 14.60845642118335
35275,1 35275U 08056E   25146.06857033  .00000887  00000-0  32784-3 0  9991,2 35275  98.7333 186.3006 0128849 340.2127  19.4082 14.30457028854524
35275,1 35275U 08056E   25146.06857033  .00000887  00000-0  32784-3 0  9991,2 35275  98.7333 186.3006 0128849 340.2127  19.4082 14.30457028853118
35284,1 35284U 93036AJN 25146.34544457  .00000371  00000-0  13103-3 0  9999,2 35284  74.0487 273.3094 0016218  41.6407 349.1778 14.38073541626450
35322,1 35322U 99057SA  25146.35904383  .00000549  00000-0  25854-3 0  9993,2 35322  99.1303 182.0637 0198439 104.3984 257.9302 14.14110690616493
35327,1 35327U 99057SF  25146.95072490  .00002690  00000-0  54882-3 0  9991,2 35327  98.4883 222.7216 0075975 231.3319 128.1067 14.60017445123631
35327,1 35327U 99057SF  25146.95072490  .00002690  00000-0  54882-3 0  9991,2 35327  98.4883 222.7216 0075975 231.3319 128.1067 14.60017445656913
35351,1 35351U 01049QK  25146.57539944  .00003889  00000-0  79492-3 0  9997,2 35351  98.8334 186.3338 0005625 105.2550 254.9271 14.61481620150236
35351,1 35351U 01049QK  25146.57539944  .00003889  00000-0  79492-3 0  9997,2 35351  98.8334 186.3338 0005625 105.2550 254.9271 14.61481620628023
35364,1 35364U 88005Y   25146.97483278  .00001724  00000-0  11316-2 0  9996,2 35364  82.5513 218.7166 0030629 173.4495   4.9683 14.01277413496640
35364,1 35364U 88005Y   25146.97483278  .00001724  00000-0  11316-2 0  9996,2 35364  82.5513 218.7166 0030629 173.4495   4.9683 14.01277413896644
35366,1 35366U 88005AA  25146.49105244  .00002361  00000-0  15439-2 0  9997,2 35366  82.5296 218.8748 0012220 223.6372 152.0874 14.01798588856048
35366,1 35366U 88005AA  25146.49105244  .00002361  00000-0  15439-2 0  9997,2 35366  82.5296 218.8748 0012220 223.6372 152.0874 14.01798588605556
35381,1 35381U 03049H   25146.90967067  .00016054  00000-0  10869-2 0  9990,2 35381  98.6312 309.0533 0048398  46.4843 107.8317 15.05633489141877
35381,1 35381U 03049H   25146.90967067  .00016054  00000-0  10869-2 0  9990,2 35381  98.6312 309.0533 0048398  46.4843 107.8317 15.05633489140708
35392,1 35392U 95021F   25146.91069938  .00002389  00000-0  60712-3 0  9993,2 35392  98.2728 117.5581 0002105 168.6559 191.4684 14.51612633913127
35404,1 35404U 02024J   25146.39790890  .00000045  00000-0  41872-4 0  9992,2 35404  98.8679 189.3355 0051464 233.0317 141.7619 14.19918157187043
35404,1 35404U 02024J   25146.39790890  .00000045  00000-0  41872-4 0  9992,2 35404  98.8679 189.3355 0051464 233.0317 141.7619 14.19918157187032
35423,1 35423U 77002F   25146.83831066  .00006128  00000-0  20209-2 0  9998,2 35423  81.2441 357.9642 0012093  27.7033 332.4795 14.37979946614443
35433,1 35433U 93036AKB 25146.82631595  .00000506  00000-0  18816-3 0  9994,2 35433  74.0348 344.6217 0025950  92.5984 285.0709 14.34412691838781
35433,1 35433U 93036AKB 25146.82631595  .00000506  00000-0  18816-3 0  9994,2 35433  74.0348 344.6217 0025950  92.5984 285.0709 14.34412691837140
35439,1 35439U 93036AKH 25146.65005839  .00002687  00000-0  16772-2 0  9997,2 35439  74.0193 117.1330 0244687 330.1021 205.5438 13.91550113813926
35439,1 35439U 93036AKH 25146.65005839  .00002687  00000-0  16772-2 0  9997,2 35439  74.0193 117.1330 0244687 330.1021 205.5438 13.91550113811766
35445,1 35445U 93036AKP 25146.89058727  .00007514  00000-0  14691-2 0  9996,2 35445  74.0385 319.7238 0155227  98.4891 263.3899 14.55562174844932
35445,1 35445U 93036AKP 25146.89058727  .00007514  00000-0  14691-2 0  9996,2 35445  74.0385 319.7238 0155227  98.4891 263.3899 14.55562174844189
35446,1 35446U 93036AKQ 25146.25108442  .00000455  00000-0  10993-3 0  9996,2 35446  74.0465 337.1725 0075764 147.2468 213.3426 14.54378890850934
35448,1 35448U 93036AKS 25146.93771053  .00002025  00000-0  50192-3 0  9997,2 35448  73.9017 109.7291 0011094 311.2232  48.7972 14.52562033844926
35448,1 35448U 93036AKS 25146.93771053  .00002025  00000-0  50192-3 0  9997,2 35448  73.9017 109.7291 0011094 311.2232  48.7972 14.52562033844320
35494,1 35494U 09034B   25146.03125066 -.00000475  00000-0  00000+0 0  9998,2 35494  24.0171 325.7621 6053672 244.0481  39.8357  2.04375500118731
35494,1 35494U 09034B   25146.03125066 -.00000475  00000-0  00000-0 0  9999,2 35494  24.0171 325.7621 6053672 244.0481  39.8357  2.04375500118731
35495,1 35495U 09034C   25146.84086060  .00005079  00000-0  67836-3 0  9996,2 35495  49.6477   5.8037 4927663 176.6394 188.6925  5.75667021320891
35495,1 35495U 09034C   25146.84086060  .00005079  00000-0  67836-3 0  9996,2 35495  49.6477   5.8037 4927663 176.6394 188.6925  5.75667021321094
35507,1 35507U 81031N   25146.77843835  .00001123  00000-0  25336-2 0  9994,2 35507  63.3384 357.9411 7324946  39.4375 355.7597  2.01801987129329
35507,1 35507U 81031N   25146.77843835  .00001123  00000-0  25336-2 0  9994,2 35507  63.3384 357.9411 7324946  39.4375 355.7597  2.01801987 90629
35522,1 35522U 87068CR  25146.47521756  .00000309  00000-0  24649-3 0  9991,2 35522  82.5485 221.7701 0020352  63.5582 317.0739 13.88085790120341
35522,1 35522U 87068CR  25146.47521756  .00000309  00000-0  24649-3 0  9991,2 35522  82.5485 221.7701 0020352  63.5582 317.0739 13.88085790599824
35534,1 35534U 91082CQ  25146.63505406  .00013379  00000-0  25175-2 0  9992,2 35534  98.8244 207.6682 0035577 131.3578  22.0155 14.64323935 86181
35534,1 35534U 91082CQ  25146.63505406  .00013379  00000-0  25175-2 0  9992,2 35534  98.8244 207.6682 0035577 131.3578  22.0155 14.64323935702827
35536,1 35536U 01049QL  25146.93501741  .00000522  00000-0  30462-3 0  9991,2 35536  98.6833 229.9666 0408911 314.3208  42.5086 13.77697456 95087
35536,1 35536U 01049QL  25146.93501741  .00000522  00000-0  30462-3 0  9991,2 35536  98.6833 229.9666 0408911 314.3208  42.5086 13.77697456 93704
35583,1 35583U 93036AMA 25146.32329927  .00000651  00000-0  60886-3 0  9993,2 35583  73.9169 176.6904 0386671 238.5606 117.7163 13.54900380796972
35622,1 35622U 97051QU  25146.37065359  .00015898  00000-0  18599-2 0  9991,2 35622  86.2121   0.2201 0011750 280.1567 256.2757 14.84937471845209
35622,1 35622U 97051QU  25146.37065359  .00015898  00000-0  18599-2 0  9991,2 35622  86.2121   0.2201 0011750 280.1567 256.2757 14.84937471843724
35667,1 35667U 93036APJ 25146.30240947  .00002846  00000-0  62416-3 0  9997,2 35667  74.0551 161.3736 0023809 274.0543  85.7900 14.57933181840075
35667,1 35667U 93036APJ 25146.30240947  .00002846  00000-0  62416-3 0  9997,2 35667  74.0551 161.3736 0023809 274.0543  85.7900 14.57933181678805
35671,1 35671U 93036APN 25146.63463135  .00000614  00000-0  17114-3 0  9990,2 35671  74.0173  94.3718 0041345 314.5948 223.1923 14.47981445838669
35706,1 35706U 93036AQB 25146.39911197  .00001363  00000-0  11229-2 0  9990,2 35706  73.8892  33.6423 0348382 120.0067 243.6101 13.65320391593271
35718,1 35718U 93036AQP 25146.73376688  .00004468  00000-0  83751-3 0  9990,2 35718  74.0315 155.6542 0016985 262.8479  97.0758 14.64989109842507
35718,1 35718U 93036AQP 25146.73376688  .00004468  00000-0  83751-3 0  9990,2 35718  74.0315 155.6542 0016985 262.8479  97.0758 14.64989109629083
35752,1 35752U 09043A   25146.74810937 -.00000080  00000-0  00000+0 0  9993,2 35752  55.9479  42.6689 0055338  77.4877 299.0303  2.00576695115599
35752,1 35752U 09043A   25146.74810937 -.00000080  00000-0  00000-0 0  9994,2 35752  55.9479  42.6689 0055338  77.4877 299.0303  2.00576695115612
35786,1 35786U 93036ASG 25146.48277148  .00003257  00000-0  62586-3 0  9996,2 35786  74.0159  69.2602 0040122 244.1789 115.5237 14.63579177704764
35829,1 35829U 93036ATB 25146.67444730  .00007219  00000-0  11798-2 0  9998,2 35829  74.0257 128.8346 0014433 248.4817 111.4816 14.70959810848292
35829,1 35829U 93036ATB 25146.67444730  .00007219  00000-0  11798-2 0  9998,2 35829  74.0257 128.8346 0014433 248.4817 111.4816 14.70959810849530
35839,1 35839U 93036ATM 25146.90717042  .00025010  00000-0  15535-2 0  9996,2 35839  74.2222  18.8596 0021011 206.1380 168.0569 15.09400291855252
35839,1 35839U 93036ATM 25146.90717042  .00025010  00000-0  15535-2 0  9996,2 35839  74.2222  18.8596 0021011 206.1380 168.0569 15.09400291855285
35890,1 35890U 93036AUD 25146.60325597  .00004908  00000-0  11420-2 0  9992,2 35890  73.9381 264.1151 0060650  73.5441 287.2374 14.54008905823999
35890,1 35890U 93036AUD 25146.60325597  .00004908  00000-0  11420-2 0  9992,2 35890  73.9381 264.1151 0060650  73.5441 287.2374 14.54008905622390
35905,1 35905U 93036AUU 25146.55757074  .00003771  00000-0  31200-3 0  9998,2 35905  74.0338 255.9244 0095827  29.6115 331.0446 14.95728912857587
35905,1 35905U 93036AUU 25146.55757074  .00003771  00000-0  31200-3 0  9998,2 35905  74.0338 255.9244 0095827  29.6115 331.0446 14.95728912855877
35980,1 35980U 93036AVW 25146.25776547  .00004575  00000-0  10132-2 0  9997,2 35980  73.9114 146.6612 0058746 321.2520  38.4436 14.56407318585659
36046,1 36046U 93036AXH 25146.69009064  .00002699  00000-0  50960-3 0  9991,2 36046  74.0167 301.4352 0058823 137.7595 237.7082 14.63857417849935
36046,1 36046U 93036AXH 25146.69009064  .00002699  00000-0  50960-3 0  9991,2 36046  74.0167 301.4352 0058823 137.7595 237.7082 14.63857417610751
36047,1 36047U 93036AXJ 25146.38504591  .00012999  00000-0  14755-2 0  9998,2 36047  74.0403  15.1083 0015495 153.0872 207.1115 14.86270184854733
36047,1 36047U 93036AXJ 25146.38504591  .00012999  00000-0  14755-2 0  9998,2 36047  74.0403  15.1083 0015495 153.0872 207.1115 14.86270184629553
36048,1 36048U 93036AXK 25146.91263009  .00000559  00000-0  19461-3 0  9993,2 36048  74.0559 306.6441 0026402  49.6520 110.9680 14.37499177827629
36048,1 36048U 93036AXK 25146.91263009  .00000559  00000-0  19461-3 0  9993,2 36048  74.0559 306.6441 0026402  49.6520 110.9680 14.37499177826303
36049,1 36049U 93036AXL 25146.38645594  .00003947  00000-0  83173-3 0  9993,2 36049  74.0300 142.0448 0014888 272.5304  87.4157 14.59734037824394
36050,1 36050U 93036AXM 25146.53594928  .00004540  00000-0  35845-3 0  9999,2 36050  74.0335 240.3715 0094554  13.4220 346.9445 14.97508796640358
36109,1 36109U 09068B   25146.90314311 -.00000364  00000-0  24193-2 0  9997,2 36109  25.6683 359.5094 8163123  88.6703 231.5121  1.19243645 67083
36109,1 36109U 09068B   25146.90314311 -.00000364  00000-0  24193-2 0  9997,2 36109  25.6683 359.5094 8163123  88.6703 231.5121  1.19243645 67083
36112,1 36112U 09070B   25146.09419318 -.00000024  00000-0  00000-0 0  9999,2 36112  64.7717  84.0518 0002034 155.7357 265.2717  2.13101094120188
36120,1 36120U 09071B   25146.17135790  .00000008  00000-0  00000-0 0  9998,2 36120  97.5540  60.2128 3440744 291.9169  35.3687  5.87185556331162
36204,1 36204U 99025DUD 25146.96356654  .00002151  00000-0  80051-3 0  9998,2 36204  99.2928 229.3838 0018992  26.4561 333.7586 14.33122652915654
36207,1 36207U 99025DUG 25146.43823804  .00002452  00000-0  15141-2 0  9990,2 36207  98.6160  41.9700 0144912 162.6593 197.9597 14.01160859571593
36244,1 36244U 99025DVV 25146.24888925  .00003273  00000-0  14441-2 0  9999,2 36244  98.9189 253.8979 0053520 143.7781 216.7039 14.23252963891254
36247,1 36247U 99025DVY 25146.01287548  .00000758  00000-0  24327-3 0  9991,2 36247  98.2804 167.8312 0186757 272.1776  85.8035 14.32931012862493
36247,1 36247U 99025DVY 25146.01287548  .00000758  00000-0  24327-3 0  9991,2 36247  98.2804 167.8312 0186757 272.1776  85.8035 14.32931012673875
36261,1 36261U 99025DWN 25146.35422417  .00000281  00000-0  38788-3 0  9997,2 36261 101.3871  11.8342 0355572 179.7130 180.4262 13.45285281817384
36261,1 36261U 99025DWN 25146.35422417  .00000281  00000-0  38788-3 0  9997,2 36261 101.3871  11.8342 0355572 179.7130 180.4262 13.45285281817384
36279,1 36279U 99025DXG 25146.71493684  .00000149  00000-0  97920-4 0  9997,2 36279  98.5382 133.1503 0060720 268.7612  90.6605 14.14606757864495
36279,1 36279U 99025DXG 25146.71493684  .00000149  00000-0  97920-4 0  9997,2 36279  98.5382 133.1503 0060720 268.7612  90.6605 14.14606757862112
36300,1 36300U 76067BZ  25146.61160192  .00000474  00000-0  18898-2 0  9993,2 36300  65.6823 354.7250 0681062 178.4708 219.1479 12.35995980713418
36300,1 36300U 76067BZ  25146.61160192  .00000474  00000-0  18898-2 0  9993,2 36300  65.6823 354.7250 0681062 178.4708 219.1479 12.35995980713182
36300,1 36300U 76067BZ  25146.87051319  .00000473  00000-0  18866-2 0  9995,2 36300  65.6823 354.2185 0681069 178.3761 291.1964 12.35996245713217
36301,1 36301U 69009D   25146.97851221  .00014976  00000-0  84018-2 0  9990,2 36301  88.4010 142.5873 1299241 339.9216  60.5759 12.16579689666865
36301,1 36301U 69009D   25146.97851221  .00014976  00000-0  84018-2 0  9990,2 36301  88.4010 142.5873 1299241 339.9216  60.5759 12.16579689666731
36321,1 36321U 82025F   25146.77258910  .00004869  00000-0  19572-2 0  9992,2 36321  82.5239 168.0002 0013885 158.0536 202.1246 14.27939209666018
36326,1 36326U 82025L   25146.18372034  .00003040  00000-0  13258-2 0  9991,2 36326  82.5153 221.3495 0019554 339.4402  20.5991 14.23591516 49007
36326,1 36326U 82025L   25146.18372034  .00003040  00000-0  13258-2 0  9991,2 36326  82.5153 221.3495 0019554 339.4402  20.5991 14.23591516 47342
36334,1 36334U 82025U   25146.30983267  .00001854  00000-0  78781-3 0  9994,2 36334  82.5146 154.8582 0022528 143.5916 216.6804 14.24720370137691
36334,1 36334U 82025U   25146.30983267  .00001854  00000-0  78781-3 0  9994,2 36334  82.5146 154.8582 0022528 143.5916 216.6804 14.24720370586756
36342,1 36342U 82025AC  25146.47153183  .00003065  00000-0  15497-2 0  9997,2 36342  82.5370 226.1989 0019077 312.0371  47.9182 14.15827779611711
36342,1 36342U 82025AC  25146.47153183  .00003065  00000-0  15497-2 0  9997,2 36342  82.5370 226.1989 0019077 312.0371  47.9182 14.15827779 58963
36345,1 36345U 82025AF  25146.31223513  .00003168  00000-0  13944-2 0  9997,2 36345  82.5292 173.8868 0027038 191.4336 168.6235 14.23022012610475
36371,1 36371U 93036AYY 25146.38206215  .00005758  00000-0  10556-2 0  9990,2 36371  74.0139 189.1535 0015084 288.5674  71.3855 14.65928119685055
36371,1 36371U 93036AYY 25146.38206215  .00005758  00000-0  10556-2 0  9990,2 36371  74.0139 189.1535 0015084 288.5674  71.3855 14.65928119826412
36390,1 36390U 97051VU  25146.40616795  .00004755  00000-0  77164-3 0  9998,2 36390  86.2977  30.8800 0033724 136.9543 223.4320 14.70603936853844
36390,1 36390U 97051VU  25146.40616795  .00004755  00000-0  77164-3 0  9998,2 36390  86.2977  30.8800 0033724 136.9543 223.4320 14.70603936633154
36398,1 36398U 10006B   25146.40944163 -.00000177  00000-0  00000+0 0  9990,2 36398  12.9158  50.0946 0460909  54.5240 309.5638  0.86942229 48513
36398,1 36398U 10006B   25146.40944163 -.00000177  00000-0  00000-0 0  9991,2 36398  12.9158  50.0946 0460909  54.5240 309.5638  0.86942229 48524
36407,1 36407U 10007H   25146.42533187 -.00000065  00000-0  48694-4 0  9996,2 36407  65.3315 315.8795 5633367 289.8762  19.6100  4.25527051235938
36407,1 36407U 10007H   25146.42533187 -.00000065  00000-0  48694-4 0  9996,2 36407  65.3315 315.8795 5633367 289.8762  19.6100  4.25527051235938
36533,1 36533U 93036BCT 25146.95470375  .00001279  00000-0  33917-3 0  9994,2 36533  74.0104 130.1718 0049835 325.1194  34.6702 14.49048562817600
36533,1 36533U 93036BCT 25146.95470375  .00001279  00000-0  33917-3 0  9994,2 36533  74.0104 130.1718 0049835 325.1194  34.6702 14.49048562815901
36614,1 36614U 93036BEC 25146.86027342  .00003439  00000-0  75817-3 0  9991,2 36614  74.0229 195.5022 0020047 315.6349  44.3208 14.57662589833462
36614,1 36614U 93036BEC 25146.86027342  .00003439  00000-0  75817-3 0  9991,2 36614  74.0229 195.5022 0020047 315.6349  44.3208 14.57662589626989
36622,1 36622U 93036BEL 25146.34368368  .00002704  00000-0  39854-3 0  9994,2 36622  74.0134 177.6469 0071283   1.9925 358.1517 14.74158663812047
36622,1 36622U 93036BEL 25146.34368368  .00002704  00000-0  39854-3 0  9994,2 36622  74.0134 177.6469 0071283   1.9925 358.1517 14.74158663637952
36645,1 36645U 99025DXP 25146.91119191  .00002104  00000-0  22258-2 0  9997,2 36645  98.4903 319.6613 0301378 204.1020 154.5769 13.57427475548356
36668,1 36668U 99025DYN 25146.30610752  .00001067  00000-0  56662-3 0  9998,2 36668  98.6137 163.5453 0053675  81.2911 279.4338 14.14823536846315
36668,1 36668U 99025DYN 25146.30610752  .00001067  00000-0  56662-3 0  9998,2 36668  98.6137 163.5453 0053675  81.2911 279.4338 14.14823536545838
36681,1 36681U 99025DZB 25146.28001698  .00000802  00000-0  47644-3 0  9999,2 36681  98.6909 151.5922 0044387 195.2296 164.7541 14.09772807841547
36681,1 36681U 99025DZB 25146.28001698  .00000802  00000-0  47644-3 0  9999,2 36681  98.6909 151.5922 0044387 195.2296 164.7541 14.09772807699335
36686,1 36686U 99025DZG 25146.73989247  .00003434  00000-0  48551-3 0  9991,2 36686  99.0000 315.6909 0109648 318.2693  41.0186 14.73867968926301
36686,1 36686U 99025DZG 25146.73989247  .00003434  00000-0  48551-3 0  9991,2 36686  99.0000 315.6909 0109648 318.2693  41.0186 14.73867968629031
36696,1 36696U 99025DZS 25146.26239771  .00003831  00000-0  13162-2 0  9990,2 36696  98.9920 146.0671 0023226 193.0587 166.9999 14.36533313863022
36696,1 36696U 99025DZS 25146.26239771  .00003831  00000-0  13162-2 0  9990,2 36696  98.9920 146.0671 0023226 193.0587 166.9999 14.36533313615151
36707,1 36707U 99025EAD 25146.87131782  .00001180  00000-0  60701-3 0  9990,2 36707  98.7687 195.9385 0047929 334.9237  24.9610 14.16591424828335
36707,1 36707U 99025EAD 25146.87131782  .00001180  00000-0  60701-3 0  9990,2 36707  98.7687 195.9385 0047929 334.9237  24.9610 14.16591424612493
36828,1 36828U 10036A   25146.00150264 -.00000036  00000-0  00000+0 0  9992,2 36828  54.2719 166.4610 0049632 217.6860 327.3378  1.00283416 54349
36828,1 36828U 10036A   25146.00150264 -.00000036  00000-0  00000-0 0  9993,2 36828  54.2719 166.4610 0049632 217.6860 327.3378  1.00283416 54215
36860,1 36860U 82025AX  25146.44215278  .00004267  00000-0  20817-2 0  9990,2 36860  82.5225 218.5476 0033390 117.3469 243.1115 14.17583101 80232
36878,1 36878U 81043R   25146.37605683  .00003230  00000-0  85973-3 0  9997,2 36878  81.2546  10.4778 0026719 240.3433 298.9095 14.48161108814819
36878,1 36878U 81043R   25146.37605683  .00003230  00000-0  85973-3 0  9997,2 36878  81.2546  10.4778 0026719 240.3433 298.9095 14.48161108615076
36935,1 36935U 87011P   25146.80885128  .00000780  00000-0  27977-3 0  9991,2 36935  65.0057 182.3389 0015909 256.2589 103.6729 14.39891598844580
36935,1 36935U 87011P   25146.80885128  .00000780  00000-0  27977-3 0  9991,2 36935  65.0057 182.3389 0015909 256.2589 103.6729 14.39891598286030
36980,1 36980U 65108DL  25146.73608693  .00000006  00000-0  21302-2 0  9992,2 36980  27.1246 357.4293 6789221  91.5170 356.9172  2.70767439195273
36980,1 36980U 65108DL  25146.73608693  .00000006  00000-0  21302-2 0  9992,2 36980  27.1246 357.4293 6789221  91.5170 356.9172  2.70767439  9907
37017,1 37017U 99025ECZ 25146.57995954  .00001852  00000-0  38829-3 0  9993,2 37017  98.7723  86.0530 0288673 239.6810 117.5534 14.38161714885813
37017,1 37017U 99025ECZ 25146.57995954  .00001852  00000-0  38829-3 0  9993,2 37017  98.7723  86.0530 0288673 239.6810 117.5534 14.38161714582828
37060,1 37060U 99025EEU 25146.89806517  .00000318  00000-0  23768-3 0  9994,2 37060  99.1258 205.0204 0082080 178.3439 181.8012 14.00412739892357
37060,1 37060U 99025EEU 25146.89806517  .00000318  00000-0  23768-3 0  9994,2 37060  99.1258 205.0204 0082080 178.3439 181.8012 14.00412739599092
37077,1 37077U 99025EFM 25146.12848452  .00000885  00000-0  27800-3 0  9992,2 37077  99.0513 209.7677 0096776 199.6232 160.1220 14.40629311821349
37077,1 37077U 99025EFM 25146.12848452  .00000885  00000-0  27800-3 0  9992,2 37077  99.0513 209.7677 0096776 199.6232 160.1220 14.40629311820663
